Tipo de Tarefa;Modelo;Comp1;Comp2;Comp3;Comp4;Comp5;Comp6;Comp7;Comp8;Comp9;Comp10;Comp11;Comp12;Comp13;Comp14
AB;book;money;glasses;;;;;;;;;;;;;;;
AB;pens;bag;desk;;;;;;;;;;;;;;;;
AB;glasses;money;cellphone;;;;;;;;;;;;;;;
AB;bag;wallet;book;;;;;;;;;;;;;;;
AB;wallet;book;coins;;;;;;;;;;;;;;;
AB;money;coins;wallet;;;;;;;;;;;;;;;
AB;clock;desk;glasses;;;;;;;;;;;;;;;
AB;cellphone;desk;money;;;;;;;;;;;;;;;
AB;coins;wallet;desk;;;;;;;;;;;;;;;
AC;book;money;glasses;;;;;;;;;;;;;;;
AC;pens;bag;desk;;;;;;;;;;;;;;;;
AC;glasses;money;cellphone;;;;;;;;;;;;;;;
AC;bag;wallet;book;;;;;;;;;;;;;;;
AC;wallet;book;coins;;;;;;;;;;;;;;;
AC;money;coins;wallet;;;;;;;;;;;;;;;
AC;clock;desk;glasses;;;;;;;;;;;;;;;
AC;cellphone;desk;money;;;;;;;;;;;;;;;
AC;coins;wallet;desk;;;;;;;;;;;;;;;
CB;book;money;glasses;;;;;;;;;;;;;;;
CB;pens;bag;desk;;;;;;;;;;;;;;;;
CB;glasses;money;cellphone;;;;;;;;;;;;;;;
CB;bag;wallet;book;;;;;;;;;;;;;;;
CB;wallet;book;coins;;;;;;;;;;;;;;;
CB;money;coins;wallet;;;;;;;;;;;;;;;
CB;clock;desk;glasses;;;;;;;;;;;;;;;
CB;cellphone;desk;money;;;;;;;;;;;;;;;
CB;coins;wallet;desk;;;;;;;;;;;;;;;
AE;book;bo;ok;ki;bu;;;;;;;;;;;;;;
AE;clock;clo;ok;ki;cl;;;;;;;;;;;;;;
AE;glass-es;gla;ss;sses;;;;;;;;;;;;;;
AE;pens;pe;ns;pen;s;;;;;;;;;;;;;;
AE;bag;ba;g;b;ag;;;;;;;;;;;;;;
AE;wal-let;wa;llet;ll;;;;;;;;;;;;;;
AE;mon-ey;mo;ney;y;;;;;;;;;;;;;;
AE;cell-phone;pho;ne;ce;ll;;;;;;;;;;;;;;
AE;desk;des;k;de;sk;;;;;;;;;;;;;;
AE;coins;co;ins;coi;ns;;;;;;;;;;;;;;
BE;book;bo;ok;ki;bu;;;;;;;;;;;;;;
BE;clock;clo;ok;ki;cl;;;;;;;;;;;;;;
BE;glass-es;gla;ss;sses;;;;;;;;;;;;;;
BE;pens;pe;ns;pen;s;;;;;;;;;;;;;;
BE;bag;ba;g;b;ag;;;;;;;;;;;;;;
BE;wal-let;wa;llet;ll;;;;;;;;;;;;;;
BE;mon-ey;mo;ney;y;;;;;;;;;;;;;;
BE;cell-phone;pho;ne;ce;ll;;;;;;;;;;;;;;
BE;desk;des;k;de;sk;;;;;;;;;;;;;;
BE;coins;co;ins;coi;ns;;;;;;;;;;;;;;
CE;book;bo;ok;ki;bu;;;;;;;;;;;;;;
CE;clock;clo;ok;ki;cl;;;;;;;;;;;;;;
CE;glass-es;gla;ss;sses;;;;;;;;;;;;;;
CE;pens;pe;ns;pen;s;;;;;;;;;;;;;;
CE;bag;ba;g;b;ag;;;;;;;;;;;;;;
CE;wal-let;wa;llet;ll;;;;;;;;;;;;;;
CE;mon-ey;mo;ney;y;;;;;;;;;;;;;;
CE;cell-phone;pho;ne;ce;ll;;;;;;;;;;;;;;
CE;desk;des;k;de;sk;;;;;;;;;;;;;;
CE;coins;co;ins;coi;ns;;;;;;;;;;;;;;
