Tipo de Tarefa;Modelo;Comp1;Comp2;Comp3;Comp4;Comp5;Comp6;Comp7;Comp8;Comp9;Comp10;Comp11;Comp12;Comp13;Comp14
AB;father;;;;;;;;;;;;;;;
AB;father;grandfhather;;;;;;;;;;;;;;;
AB;father;mother;grandfather;brother;;;;;;;;;;;;;;;
AB;mother;;;;;;;;;;;;;;;
AB;mother;grandmother;;;;;;;;;;;;;;;
AB;mother;grandmother;sister;father;;;;;;;;;;;;;;;
AB;sister;;;;;;;;;;;;;;;
AB;sister;mother;;;;;;;;;;;;;;;
AB;sister;father;brother;mother;;;;;;;;;;;;;;;
AB;brother;;;;;;;;;;;;;;;
AB;brother;father;;;;;;;;;;;;;;;
AB;brother;grandmother;sister;father;;;;;;;;;;;;;;;
AB;grandmother;;;;;;;;;;;;;;;
AB;grandmother;grandfather;;;;;;;;;;;;;;;
AB;grandmother;grandfather;father;mother;;;;;;;;;;;;;;;
AB;grandfather;;;;;;;;;;;;;;;
AB;grandfather;father;;;;;;;;;;;;;;;
AB;grandfather;grandmother;sister;brother;;;;;;;;;;;;;;;
AC;father;;;;;;;;;;;;;;;
AC;father;grandfhather;;;;;;;;;;;;;;;
AC;father;mother;grandfather;brother;;;;;;;;;;;;;;;
AC;mother;;;;;;;;;;;;;;;
AC;mother;grandmother;;;;;;;;;;;;;;;
AC;mother;grandmother;sister;father;;;;;;;;;;;;;;;
AC;sister;;;;;;;;;;;;;;;
AC;sister;mother;;;;;;;;;;;;;;;
AC;sister;father;brother;mother;;;;;;;;;;;;;;;
AC;brother;;;;;;;;;;;;;;;
AC;brother;father;;;;;;;;;;;;;;;
AC;brother;grandmother;sister;father;;;;;;;;;;;;;;;
AC;grandmother;;;;;;;;;;;;;;;
AC;grandmother;grandfather;;;;;;;;;;;;;;;
AC;grandmother;grandfather;father;mother;;;;;;;;;;;;;;;
AC;grandfather;;;;;;;;;;;;;;;
AC;grandfather;father;;;;;;;;;;;;;;;
AC;grandfather;grandmother;sister;brother;;;;;;;;;;;;;;;
CB;father;;;;;;;;;;;;;;;
CB;father;grandfhather;;;;;;;;;;;;;;;
CB;father;mother;grandfather;brother;;;;;;;;;;;;;;;
CB;mother;;;;;;;;;;;;;;;
CB;mother;grandmother;;;;;;;;;;;;;;;
CB;mother;grandmother;sister;father;;;;;;;;;;;;;;;
CB;sister;;;;;;;;;;;;;;;
CB;sister;mother;;;;;;;;;;;;;;;
CB;sister;father;brother;mother;;;;;;;;;;;;;;;
CB;brother;;;;;;;;;;;;;;;
CB;brother;father;;;;;;;;;;;;;;;
CB;brother;grandmother;sister;father;;;;;;;;;;;;;;;
CB;grandmother;;;;;;;;;;;;;;;
CB;grandmother;grandfather;;;;;;;;;;;;;;;
CB;grandmother;grandfather;father;mother;;;;;;;;;;;;;;;
CB;grandfather;;;;;;;;;;;;;;;
CB;grandfather;father;;;;;;;;;;;;;;;
CB;grandfather;grandmother;sister;brother;;;;;;;;;;;;;;;
AE;fa-ther;;;;;;;;;;;;;;;
AE;fa-ther;der;;;;;;;;;;;;;;;
AE;fa-ther;far;ter;der;;;;;;;;;;;;;;;
AE;moth-er;;;;;;;;;;;;;;;
AE;moth-er;mo;ter;;;;;;;;;;;;;;;
AE;moth-er;mo;der;om;;;;;;;;;;;;;;;
AE;sis-ter;;;;;;;;;;;;;;;
AE;sis-ter;cis;;;;;;;;;;;;;;;
AE;sis-ter;ther;cis;der;;;;;;;;;;;;;;;
AE;broth-er;;;;;;;;;;;;;;;
AE;broth-er;bro;th;;;;;;;;;;;;;;;
AE;broth-er;ther;bod;er;;;;;;;;;;;;;;;
AE;grand-moth-er;;;;;;;;;;;;;;;
AE;grand-moth-er;gra;nd;mo;th;;;;;;;;;;;;;;;
AE;grand-moth-er;ther;gren;mother;;;;;;;;;;;;;;;
AE;grand-fa-ther;;;;;;;;;;;;;;;
AE;grand-fa-ther;gra;nd;ter;;;;;;;;;;;;;;;
AE;grand-fa-ther;her;gred;fo;;;;;;;;;;;;;;;
BE;fa-ther;;;;;;;;;;;;;;;
BE;fa-ther;fat;her;;;;;;;;;;;;;;;
BE;fa-ther;far;ter;er;;;;;;;;;;;;;;;
BE;moth-er;;;;;;;;;;;;;;;
BE;mothe-er;mo;the;;;;;;;;;;;;;;;
BE;moth-er;mo;der;om;;;;;;;;;;;;;;;
BE;sis-ter;;;;;;;;;;;;;;;
BE;sis-ter;cis;er;;;;;;;;;;;;;;;
BE;sis-ter;ther;cis;der;;;;;;;;;;;;;;;
BE;broth-er;;;;;;;;;;;;;;;
BE;broth-er;th;bro;;;;;;;;;;;;;;;
BE;broth-er;ther;bod;er;;;;;;;;;;;;;;;
BE;grand-moth-er;;;;;;;;;;;;;;;
BE;grand-moth-er;mo;th
BE;grand-moth-er;ther;gren;mo;ther;;;;;;;;;;;;;;;
BE;grand-fa-ther;;;;;;;;;;;;;;;
BE;grand-fa-ther;th;er;;;;;;;;;;;;;;;
BE;grand-fa-ther;her;gred;fo;;;;;;;;;;;;;;;
CE;fa-ther;;;;;;;;;;;;;;;
CE;fa-ther;fat;her;;;;;;;;;;;;;;;
CE;fa-ther;far;ter;er;;;;;;;;;;;;;;;
CE;moth-er;;;;;;;;;;;;;;;
CE;mothe-er;mo;the;;;;;;;;;;;;;;;
CE;moth-er;mo;der;om;;;;;;;;;;;;;;;
CE;sis-ter;;;;;;;;;;;;;;;
CE;sis-ter;cis;er;;;;;;;;;;;;;;;
CE;sis-ter;ther;cis;der;;;;;;;;;;;;;;;
CE;broth-er;;;;;;;;;;;;;;;
CE;broth-er;th;bro;;;;;;;;;;;;;;;
CE;broth-er;ther;bod;er;;;;;;;;;;;;;;;
